STABLE ID,BOOK ID,BOOK TITLE,SUBJECT,CATEGORY,GRADE,AUTHOR/PUBLISHER,COPYRIGHT YEAR,APPROVED YEAR,BOOK COVER
"NaCCA_Approved_BK0483","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 2 TG","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1P7NxUk5RW0P0TanojpMul9jgkwdIx2yB&sz=w200"
"NaCCA_Approved_BK0484","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 2 WB","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1_7rNpXgoUEzdXPU1p0TNinpCAAScR2ti&sz=w200"
"NaCCA_Approved_BK0485","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 3","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026",""
"NaCCA_Approved_BK0486","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 3 TG","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1HERPdq8nk55zpErY25yPL1YPiYmgdRIT&sz=w200"
"NaCCA_Approved_BK0487","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 3 WB","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1PWJ0ToKylUurAWgDHvEtuPcR1s8iWrBt&sz=w200"
"NaCCA_Approved_BK0488","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 4","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026",""
"NaCCA_Approved_BK0489","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 4 TG","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1BnS7mK34bi1-ELM01pyhwB0x0FR9OuXP&sz=w200"
"NaCCA_Approved_BK0490","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 4 WB","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1GyfnKAg_n-bDV0hCkSOjYOsWG1NH4ikB&sz=w200"
"NaCCA_Approved_BK0491","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 5","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026",""
"NaCCA_Approved_BK0492","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 5 TG","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1QWj0Eie5ppUY2xEBKrJza_a08isWAJNB&sz=w200"
"NaCCA_Approved_BK0493","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 5 WB","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1E_WbD8py13H06YpEZ-c5qdrbFTCB7SC0&sz=w200"
"NaCCA_Approved_BK0494","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 6","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026",""
"NaCCA_Approved_BK0495","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 6 TG","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1i7IEpC_6nAphd3gYI8t83RI6z6bdmXwj&sz=w200"
"NaCCA_Approved_BK0496","NaCCA/G.42/Vol.8/171","Fun Series English for Basic 6 WB","English","Textbook","Primary","Mikel's Grace Company Limited","2022","2026","https://drive.google.com/thumbnail?id=1OcWsUwxQQYE4t56zUfKWujVvA2yHu-O6&sz=w200"
"NaCCA_Approved_BK0497","NaCCA/G.42/Vol.8/181","Basic Science Rhymes and Poems with Illustrations","Science","Supplementary","Upper Primary/JHS","Mathias Kwame Attianah","2024","2026",""
"NaCCA_Approved_BK0498","NaCCA/G.42/Vol.8/164","Jubilee Series Career Technology L/B 7","Career Technology","Textbook","JHS","Kabkork Publication","2023","2026","https://drive.google.com/thumbnail?id=1MBneDmTzS5ZkGPr6ZatskE7vm8BQqh_a&sz=w200"
"NaCCA_Approved_BK0499","NaCCA/G.42/Vol.8/164","Jubilee Series Career Technology T/G7","Career Technology","Textbook","JHS","Kabkork Publication","2023","2026","https://drive.google.com/thumbnail?id=1mYU_6Xw1Z_y2h_EgFSymR75XEzJaEvUF&sz=w200"
"NaCCA_Approved_BK0500","NaCCA/G.42/Vol.8/164","Jubilee Series Career Technology L/B 8","Career Technology","Textbook","JHS","Kabkork Publication","2023","2026","https://drive.google.com/thumbnail?id=1xHTZ29ALaaLyvfgS40-cVhvwo3uHXVBL&sz=w200"
"NaCCA_Approved_BK0501","NaCCA/G.42/Vol.8/164","Jubilee Series Career Technology T/G 8","Career Technology","Textbook","JHS","Kabkork Publication","2023","2026","https://drive.google.com/thumbnail?id=1xUPRuhV5de3mbMQJ59O6Sna-gyqLm5Vu&sz=w200"
"NaCCA_Approved_BK0502","NaCCA/G.42/Vol.8/164","Jubilee Series Career Technology L/B 9","Career Technology","Textbook","JHS","Kabkork Publication","2023","2026","https://drive.google.com/thumbnail?id=14_cG4syyRZd-fPgMI72qAGp4xz4beE5z&sz=w200"
"NaCCA_Approved_BK0503","NaCCA/G.42/Vol.8/164","Jubilee Series Career Technology T/G 9","Career Technology","Textbook","JHS","Kabkork Publication","2023","2026","https://drive.google.com/thumbnail?id=1WbVpDlBQQ1YIxI6TMXIpWzIdEbOmrLCr&sz=w200"
"NaCCA_Approved_BK0504","NaCCA/G.42/Vol.8/223","General Science for West African SHS Yr 1","General Science","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1Cq8KoKI_G7-sG-fsRSM3BDrh94FTy_1n&sz=w200"
"NaCCA_Approved_BK0505","NaCCA/G.42/Vol.8/223","General Science TG for West African SHS Yr 1","General Science","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=13Gj40jjfOBF8vzkDxcHMpv5qWDthBljJ&sz=w200"
"NaCCA_Approved_BK0506","NaCCA/G.42/Vol.8/223","General Science for West African SHS Yr 2","General Science","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=15OI4NzvbQ6HVSLMeyCDxyIN2ID4l3aaV&sz=w200"
"NaCCA_Approved_BK0507","NaCCA/G.42/Vol.8/223","General Science TG for West African SHS Yr 2","General Science","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1Lnzxg4RLdOW_UXKQe4GA39g6s_GTQqxU&sz=w200"
"NaCCA_Approved_BK0508","NaCCA/G.42/Vol.8/223","General Science for West African SHS Yr 3","General Science","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1WO4zjPCe7kZHa2_Vd579iNOLF1R28WVg&sz=w200"
"NaCCA_Approved_BK0509","NaCCA/G.42/Vol.8/223","General Science TG for West African SHS Yr 3","General Science","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1WO4zjPCe7kZHa2_Vd579iNOLF1R28WVg&sz=w200"
"NaCCA_Approved_BK0510","NaCCA/G.42/Vol.8/224","English Language for West African SHS Yr 1","English Language","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1n6khBpgR0DeCNvGdTZW5dRM7nJg6k4jA&sz=w200"
"NaCCA_Approved_BK0511","NaCCA/G.42/Vol.8/224","English Language TG for West African SHS Yr 1","English Language","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1iYODcoMhsRQpMxaJf6vzGWMhz2a4XZ6i&sz=w200"
"NaCCA_Approved_BK0512","NaCCA/G.42/Vol.8/224","English Language for West African SHS Yr 2","English Language","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1K6O8MWGkawW6cx6fjfMR0ntwP9XZPIvy&sz=w200"
"NaCCA_Approved_BK0513","NaCCA/G.42/Vol.8/224","English Language TG for West African SHS Yr 2","English Language","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=12MKiABdKTut2YIQ9TO9jrXh4tSxfKkkG&sz=w200"
"NaCCA_Approved_BK0514","NaCCA/G.42/Vol.8/224","English Language for West African SHS Yr 3","English Language","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1UbsD_GvbgOvCDCl9KJ1Q1pMddxmcVaRq&sz=w200"
"NaCCA_Approved_BK0515","NaCCA/G.42/Vol.8/224","English Language TG for West African SHS Yr 3","English Language","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1ufVY_ibUzlQI8p60PAfhmpICN8-7aOfa&sz=w200"
"NaCCA_Approved_BK0516","NaCCA/G.42/Vol.8/222","Social Studies for West African SHS Yr 1","Social Studies","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1HGTs5ZN-LjomGhMuJyFUme17fbtYsDU-&sz=w200 https://drive.google.com/thumbnail?id=1HGTs5ZN-LjomGhMuJyFUme17fbtYsDU-&sz=w200"
"NaCCA_Approved_BK0517","NaCCA/G.42/Vol.8/222","Social Studies TG for West African SHS Yr 1","Social Studies","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1tRmgQQYw6H_SDCRMLZNT7InUY7l13YS9&sz=w200"
"NaCCA_Approved_BK0518","NaCCA/G.42/Vol.8/222","Social Studies for West African SHS Yr 2","Social Studies","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1M2gtHOwN1N8UNe7p3pkYZr2cn_GIwblC&sz=w200"
"NaCCA_Approved_BK0519","NaCCA/G.42/Vol.8/222","Social Studies TG for West African SHS Yr 2","Social Studies","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1plDzUtT1wpb5ftPY3LgzrPHY1UP9zxNE&sz=w200"
"NaCCA_Approved_BK0520","NaCCA/G.42/Vol.8/222","Social Studies for West African SHS Yr 3","Social Studies","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1vbTrjrMQwoRFXgytUFISZxUzUG_PhQ1H&sz=w200"
"NaCCA_Approved_BK0521","NaCCA/G.42/Vol.8/222","Social Studies TG for West African SHS Yr 3","Social Studies","Textbook","SHS","Prof Quarm Educational Ltd.","2026","2026","https://drive.google.com/thumbnail?id=1T11T3qJekyuPp-wpZen7oTlGo1CfcVGz&sz=w200"
"NaCCA_Approved_BK0522","NaCCA/G.42/Vol.8/164","Jubilee Series Mathematics Made Easy L/B 7","Mathematics","Textbook","JHS","Kabkork Publication","2025","2026","https://drive.google.com/thumbnail?id=1HTNfFEZARNnkkSU8I6hC9geRqYbnR_oZ&sz=w200"
"NaCCA_Approved_BK0523","NaCCA/G.42/Vol.8/164","Jubilee Series Mathematics Made Easy T/G 7","Mathematics","Textbook","JHS","Kabkork Publication","2025","2026","https://drive.google.com/thumbnail?id=1tu2mPOFBvwUyNB7JTjNVqfFsM3J58Koo&sz=w200"
"NaCCA_Approved_BK0524","NaCCA/G.42/Vol.8/164","Jubilee Series Mathematics Made Easy L/B 8","Mathematics","Textbook","JHS","Kabkork Publication","2025","2026","https://drive.google.com/thumbnail?id=1uhvSsozWnzRgHF-XI2iOz5uTskQespsN&sz=w200"
"NaCCA_Approved_BK0525","NaCCA/G.42/Vol.8/164","Jubilee Series Mathematics Made Easy T/G 8","Mathematics","Textbook","JHS","Kabkork Publication","2025","2026","https://drive.google.com/thumbnail?id=1RSvsc6MXwaJ10AWp03OALQHMyY7q0pWn&sz=w200"
"NaCCA_Approved_BK0526","NaCCA/G.42/Vol.8/164","Jubilee Series Mathematics Made Easy L/B 9","Mathematics","Textbook","JHS","Kabkork Publication","2025","2026","https://drive.google.com/thumbnail?id=1KSd3W-htjrMEXK6AX6vpU3AaaAaauagk&sz=w200"
"NaCCA_Approved_BK0527","NaCCA/G.42/Vol.8/164","Jubilee Series Mathematics Made Easy T/G 9","Mathematics","Textbook","JHS","Kabkork Publication","2025","2026","https://drive.google.com/thumbnail?id=1BsoVdEwma3Dezv3TBQLDpSoWnVusXqkr&sz=w200"
"NaCCA_Approved_BK0528","NaCCA/G.42/Vol.8/217","Ataa Anaanu and his dog","Reader","Supplementary","Primary","Anumnyam Anumnyam","2025","2026","https://drive.google.com/thumbnail?id=1ce6BNTZK_2J5aWJ_2Zp0cbTnWtp8MxFP&sz=w200"
"NaCCA_Approved_BK0529","NaCCA/G.42/Vol.8/216","The First Assignment","Reader","Supplementary","JHS","Scribble Works Publishing","2025","2026","https://drive.google.com/thumbnail?id=10BWXlvC-Xa2DtqqBAek2dvWLL5BcFwiB&sz=w200"
"NaCCA_Approved_BK0530","NaCCA_Approved_BK0530","Courtesy for Boys and Girls","Reader","Supplementary","Upper Primary/JHS","Adaex Educational Publication Ltd.","2022","2026","https://drive.google.com/thumbnail?id=1c3IhNjDnrUZS9uMlvJaY597rchLAE7bG&sz=w200"
"NaCCA_Approved_BK0529","NaCCA/G.42/Vol.8/216","The First Assignment","Reader","Supplementary","JHS","Scribble Works Publishing","2025","2026","https://drive.google.com/thumbnail?id=10BWXlvC-Xa2DtqqBAek2dvWLL5BcFwiB&sz=w200"
"NaCCA_Approved_BK0530","NaCCA/G.42/Vol.8/150","Courtesy for Boys and Girls","Reader","Supplementary","Upper Primary/JHS","Adaex Educational Publication Ltd.","2022","2026","https://drive.google.com/thumbnail?id=1c3IhNjDnrUZS9uMlvJaY597rchLAE7bG&sz=w200"
"NaCCA_Approved_BK0531","NaCCA/G.42/Vol.8/218","AEC Safety Guide-Protect Your Family and Property Against Fire Outbreak","Manual","Supplementary","JHS/SHS","Adamu Seidu","2015","2026","https://drive.google.com/thumbnail?id=1hLgIRo_YeifcuxlHDaBklMMve9Zak17Q&sz=w200"
